Reporting Date;Sale Month;Store;Artist;Title;ISRC;UPC;Quantity;Team Percentage;Song/Album;Country of Sale;Songwriter Royalties Withheld;Earnings (USD)
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;52;100;Song;US;0;0.71013831
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;ZA;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BE;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;9;100;Song;CA;0;0.01481814
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;FR;0;0.01167274
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;GB;0;0.00369351
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;MX;0;0.00165637
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;PL;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;RO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;SE;0;0.00346906
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;60;100;Song;US;0;0.54294126
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;ZA;0;0.00158723
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;13;100;Song;CA;0;0.04452856
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CH;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;DE;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;FR;0;0.02489764
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;GB;0;0.01523098
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;PT;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;RO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;91;100;Song;US;0;0.39268065
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;11;100;Song;ZA;0;0.00287184
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;AT;0;0.00758142
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;AU;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;CA;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;DE;0;0.00062327
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;ES;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;FR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;GB;0;0.00617155
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;KW;0;0.00139684
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;MX;0;0.00092989
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;NO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;RO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;SE;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;TR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;96;100;Song;US;0;0.36301531
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;6;100;Song;ZA;0;0.00073249
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;AU;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BE;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;BR;0;0.00291693
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;8;100;Song;CA;0;0.01389726
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CL;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;CO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;DE;0;0.00514045
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;FR;0;0.00655633
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;GB;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;IT;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;MX;0;0.00116437
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;RO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;SA;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;17;100;Song;US;0;0.02347875
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;ZA;0;0.00463643
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BE;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;BR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;CA;0;0.00315341
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;DE;0;0.02107887
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;FR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;GB;0;0.00807442
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;HR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;MX;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;PT;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;RO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;US;0;0.04163167
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;ZA;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;AU;0;0.00565350
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;BE;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;BR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;CA;0;0.01036007
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;DE;0;0.00233274
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;FR;0;0.00299309
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;GB;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;IT;0;0.00140285
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;RO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;US;0;0.04698255
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;ZA;0;0.00270250
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;AU;0;0.00396306
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;BR;0;0.00023047
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;CA;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;FR;0;0.00756138
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;GB;0;0.00452520
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;IT;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;KW;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;MX;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;NL;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;49;100;Song;US;0;0.19130508
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;ZA;0;0.00101807
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;AR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BE;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;BR;0;0.00094392
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;CA;0;0.00838004
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;DE;0;0.00395805
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;FR;0;0.00182972
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;GB;0;0.00415445
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;GR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;IN;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;SA;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;11;100;Song;US;0;0.07269886
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;ZA;0;0.00097298
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;BE;0;0.00228465
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;BR;0;0.00056214
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;CA;0;0.00820970
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;DE;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;FR;0;0.00258025
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;IN;0;0.00247303
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;IT;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;RO;0;0.00037176
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;SE;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;UA;0;0.00152811
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;7;100;Song;US;0;0.00737099
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;ZA;0;0.00128461
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;CA;0;0.00759344
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;DE;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;ES;0;0.00119844
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;FR;0;0.00195798
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;GB;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;GR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;NL;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;7;100;Song;RO;0;0.00150105
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;US;0;0.02866730
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;ZA;0;0.00888006
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BE;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BR;0;0.00474866
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;CA;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;FR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;GB;0;0.00220148
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;NL;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;PT;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;RO;0;0.00151809
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;SA;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;TR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;UA;0;0.00057517
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;US;0;0.04490433
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;ZA;0;0.00116236
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BR;0;0.00421557
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;CA;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;DE;0;0.00191990
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;FR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;GB;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;IL;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;MX;0;0.00063629
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;PT;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;RO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;SA;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;6;100;Song;US;0;0.01732423
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;ZA;0;0.00102007
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;8;100;Song;CA;0;0.00943920
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;FR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;GB;0;0.00353619
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;MK;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;NL;0;0.00383580
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;RO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;SK;0;0.00118842
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;UA;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;10;100;Song;US;0;0.01753566
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;ZA;0;0.00185878
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;BE;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;CA;0;0.00798925
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;DE;0;0.00201610
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;FR;0;0.00791309
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;GB;0;0.00798524
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;KR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;MX;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;RO;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;7;100;Song;US;0;0.03708643
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;CA;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;DE;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;ES;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;GR;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;IN;0;0.00045192
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;MX;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;RO;0;0.00038478
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;8;100;Song;US;0;0.02750995
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;ZA;0;0.00000000
2019-12-14;2019-10;YouTube (Ads);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;US;0;0.00000000
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;7;100;Song;AU;0;0.09605035
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;9;100;Song;AU;0;0.12349216
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;8;100;Song;AU;0;0.10976825
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;AU;0;0.04116372
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;AU;0;0.02744382
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;AU;0;0.02744382
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;AU;0;0.02744382
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BE;0;0.01450350
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;BR;0;0.00982198
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;BR;0;0.00654832
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;BR;0;0.00982198
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BR;0;0.00327366
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BR;0;0.00327366
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BR;0;0.00327366
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;BR;0;0.00654832
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BR;0;0.00327366
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BR;0;0.00327366
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;BR;0;0.00327366
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;7;100;Song;CA;0;0.03955044
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;CA;0;0.01695148
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;CA;0;0.01695148
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CA;0;0.01463877
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CA;0;0.00823274
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CA;0;0.00698521
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;CA;0;0.02927755
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CA;0;0.00698521
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;4;100;Song;CA;0;0.02260197
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;CA;0;0.01646649
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;3;100;Song;CA;0;0.01695148
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;CA;0;0.01646449
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;5;100;Song;CA;0;0.02825046
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;2;100;Song;CA;0;0.01646649
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;6;100;Song;CA;0;0.03390095
2019-12-14;2019-10;YouTube (Red);FRVRFRIDAY;Maliblue;QZHN31922730;;1;100;Song;CA;0;0.00565049
